offensiveYN,post
0,Don't have a dress for an upcoming formal or prom__top by Cinderella's Closet April 11th from 6pm-8pm at the 11/12 cafeteria___&#128087;_
0,Don't have a dress for an upcoming formal or prom__top by Cinderella's Closet April 11th from 6pm-8pm at the 11/12 cafeteria___&#128087;_
0,If you love Eldritch-esque horror make Sure you check out The Void. holy fuck the creature design is some early John Carpenter shit.
0,"this month is always so bittersweet. gotta watch all these fakes post about how much they loved Kristen.. but also, 4/20 &#129305;&#127996;"
0,"this month is always so bittersweet. gotta watch all these fakes post about how much they loved Kristen.. but also, 4/20 &#129305;&#127996;"
0,"this month is always so bittersweet. gotta watch all these fakes post about how much they loved Kristen.. but also, 4/20 &#129305;&#127996;"
0,I was in love she came first before my homies like fuck it Im bout to get yo name tatted on me like...
0,I was in love she came first before my homies like fuck it Im bout to get yo name tatted on me like...
0,I was in love she came first before my homies like fuck it Im bout to get yo name tatted on me like...
0,"I promised I wouldn't hurt you, but I broke that promise and when I look into your beautiful eyes all I see is flashbacks of tears falling"
0,"I promised I wouldn't hurt you, but I broke that promise and when I look into your beautiful eyes all I see is flashbacks of tears falling"
0,"I promised I wouldn't hurt you, but I broke that promise and when I look into your beautiful eyes all I see is flashbacks of tears falling"
0,Highlight of the week: pharmacist driving over the parking space median in her BMW and ripping off the front end of her car. #sorrysista &#128129;&#127995;
0,Highlight of the week: pharmacist driving over the parking space median in her BMW and ripping off the front end of her car. #sorrysista &#128129;&#127995;
0,Highlight of the week: pharmacist driving over the parking space median in her BMW and ripping off the front end of her car. #sorrysista &#128129;&#127995;
0,"""My head is like: """"go to sleep you deep shit"""" and it goes """"don't sleep you have a test tomorrow, need to finish prep"""" So now what?"""
0,"""My head is like: """"go to sleep you deep shit"""" and it goes """"don't sleep you have a test tomorrow, need to finish prep"""" So now what?"""
0,"""My head is like: """"go to sleep you deep shit"""" and it goes """"don't sleep you have a test tomorrow, need to finish prep"""" So now what?"""
0,Klopp is prepared to abandon idealism &amp; __in ugly_ to secure the Champions League following the injury to Sadio Man茅. (Chris Bascombe)
0,Klopp is prepared to abandon idealism &amp; __in ugly_ to secure the Champions League following the injury to Sadio Man茅. (Chris Bascombe)
0,Klopp is prepared to abandon idealism &amp; __in ugly_ to secure the Champions League following the injury to Sadio Man茅. (Chris Bascombe)
0,Sick of being treated like a fucking doormat by everyone
0,"Just so you know, I added people from Instagram and Twitter :) but I hope to do another give away soon! It was fun &#128147;"
0,"Just so you know, I added people from Instagram and Twitter :) but I hope to do another give away soon! It was fun &#128147;"
0,"Just so you know, I added people from Instagram and Twitter :) but I hope to do another give away soon! It was fun &#128147;"
0,"""People complaining about the refs calling too many fouls are the same people yelling """"how could they miss that"""" when they miss a call."""
0,"""""""You ain't shit"""" BUT been on my own since I was 18, have my own home, own my own vehicle, and work a full time job...&amp; raising a 2 year old&#128579;"""
0,"""""""You ain't shit"""" BUT been on my own since I was 18, have my own home, own my own vehicle, and work a full time job...&amp; raising a 2 year old&#128579;"""
0,"How do you run a successful business without getting overwhelmed? Systemize, Automate, Delegate. #nikastewart"
0,"How do you run a successful business without getting overwhelmed? Systemize, Automate, Delegate. #nikastewart"
0,"How do you run a successful business without getting overwhelmed? Systemize, Automate, Delegate. #nikastewart"
0,who would've thought the most petty people u would ever come across would be male college graduates &#129335;&#127996;___锔
0,Stop the BS Spicer @presssec. If @HouseGOP would have moved forward with nom of Merrick Garland this mess wouldn't be happening. #Obstruct
0,Stop the BS Spicer @presssec. If @HouseGOP would have moved forward with nom of Merrick Garland this mess wouldn't be happening. #Obstruct
0,.@SenBennetCO Be strong &amp; do what's right for Colorado &amp; the country! Stand w/ other dems against Gorsuch! #StopGorsuch
0,.@SenBennetCO Be strong &amp; do what's right for Colorado &amp; the country! Stand w/ other dems against Gorsuch! #StopGorsuch
0,Great weather outside it's a shame I'm spending the rest of the day doing FUCKING COURSEWORK #ALevels
0,Great weather outside it's a shame I'm spending the rest of the day doing FUCKING COURSEWORK #ALevels
0,Great weather outside it's a shame I'm spending the rest of the day doing FUCKING COURSEWORK #ALevels
0,"""""""Why did the chicken crossed the road? Cause you didn't fucking cook it."""" - @GordonRamsay"""
0,"""""""Why did the chicken crossed the road? Cause you didn't fucking cook it."""" - @GordonRamsay"""
0,"""""""Why did the chicken crossed the road? Cause you didn't fucking cook it."""" - @GordonRamsay"""
0,Thanks for chatting with me while I did my makeup!!!! You guys totally made that live so fun :) _ feeling happy
0,Thanks for chatting with me while I did my makeup!!!! You guys totally made that live so fun :) _ feeling happy
0,Thanks for chatting with me while I did my makeup!!!! You guys totally made that live so fun :) _ feeling happy
0,#thinking So EFE could actually stay 3 months without smoking weed. You people should just give him the money. Ije Ego &#128514; &#128514; &#128514;
0,#thinking So EFE could actually stay 3 months without smoking weed. You people should just give him the money. Ije Ego &#128514; &#128514; &#128514;
0,#thinking So EFE could actually stay 3 months without smoking weed. You people should just give him the money. Ije Ego &#128514; &#128514; &#128514;
0,Why do I have a 2 hour interview tomorrow just to apply for a fucking nhs card
0,"Made a positive change in my life by not sleeping next to my mobile. I kept it well out of my reach last night, and saved a lot of time."
0,"Made a positive change in my life by not sleeping next to my mobile. I kept it well out of my reach last night, and saved a lot of time."
0,"Made a positive change in my life by not sleeping next to my mobile. I kept it well out of my reach last night, and saved a lot of time."
0,everrrrrryyyyybbbbooooddddyyyyyyyy (yeah ahhh) rock your bodyyyyyyyyyyyyyyyyyyyyyy (yeah ahhh) #ACMs
0,everrrrrryyyyybbbbooooddddyyyyyyyy (yeah ahhh) rock your bodyyyyyyyyyyyyyyyyyyyyyy (yeah ahhh) #ACMs
0,everrrrrryyyyybbbbooooddddyyyyyyyy (yeah ahhh) rock your bodyyyyyyyyyyyyyyyyyyyyyy (yeah ahhh) #ACMs
0,Having deadbeat ass parents is the fucking worst ___
0,Its really fucked that the more forgiving&amp;compromising you are the bigger target you paint on your self. Might as well beg to be hurt
0,Its really fucked that the more forgiving&amp;compromising you are the bigger target you paint on your self. Might as well beg to be hurt
0,Its really fucked that the more forgiving&amp;compromising you are the bigger target you paint on your self. Might as well beg to be hurt
0,I fucking hate that I've been locking myself out all this week
0,I fucking hate that I've been locking myself out all this week
0,I fucking hate that I've been locking myself out all this week
0,"""My favorite Juanita Bynum joint is """"One Night With the King,"""" which I just realized also sounds sanctified and hoey. That's her lane."""
0,"""My favorite Juanita Bynum joint is """"One Night With the King,"""" which I just realized also sounds sanctified and hoey. That's her lane."""
0,"""My favorite Juanita Bynum joint is """"One Night With the King,"""" which I just realized also sounds sanctified and hoey. That's her lane."""
0,OMG! &#128558; I am 42 tomorrow! Holy shit! I may be 42 but don't feel it! #lovemylife #turning42butdontfeelit
0,OMG! &#128558; I am 42 tomorrow! Holy shit! I may be 42 but don't feel it! #lovemylife #turning42butdontfeelit
0,OMG! &#128558; I am 42 tomorrow! Holy shit! I may be 42 but don't feel it! #lovemylife #turning42butdontfeelit
0,"""Blaine: *begins singing """"Misery""""* Kurt: *how about fucking no*"""
0,"""Blaine: *begins singing """"Misery""""* Kurt: *how about fucking no*"""
0,Managed to bag 3 Wimbledon tickets. &#128522;&#128522;&#128522;&#128522;&#128522;&#128522; Feels like there is a buzz returning to the club. &#128077;&#128077;&#128077;&#128077;&#128077;&#128077;#oafc
0,Managed to bag 3 Wimbledon tickets. &#128522;&#128522;&#128522;&#128522;&#128522;&#128522; Feels like there is a buzz returning to the club. &#128077;&#128077;&#128077;&#128077;&#128077;&#128077;#oafc
0,Managed to bag 3 Wimbledon tickets. &#128522;&#128522;&#128522;&#128522;&#128522;&#128522; Feels like there is a buzz returning to the club. &#128077;&#128077;&#128077;&#128077;&#128077;&#128077;#oafc
0,I hate people who think they're overly woke &#129335;&#127998;___锔 like shut the fuck up sometimes
0,I hate people who think they're overly woke &#129335;&#127998;___锔 like shut the fuck up sometimes
0,my sleeping pattern is going to be fucked for college rip me
0,my sleeping pattern is going to be fucked for college rip me
0,my sleeping pattern is going to be fucked for college rip me
0,I couldn't find no pants too fit me &amp; not go over my stomach @ the mall &#128530; I had too go get maternity pants &#128514;&#128514;&#128514;&#128530;
0,I couldn't find no pants too fit me &amp; not go over my stomach @ the mall &#128530; I had too go get maternity pants &#128514;&#128514;&#128514;&#128530;
0,I couldn't find no pants too fit me &amp; not go over my stomach @ the mall &#128530; I had too go get maternity pants &#128514;&#128514;&#128514;&#128530;
0,"I feel like celebrities use whatever they have only when it makes them sound cool, never seen the speak up over anything until it's.. edgy"
0,"I feel like celebrities use whatever they have only when it makes them sound cool, never seen the speak up over anything until it's.. edgy"
0,"I feel like celebrities use whatever they have only when it makes them sound cool, never seen the speak up over anything until it's.. edgy"
